Make,Model,Year,Vendor,MPN,AD Item Number,NI# ,OEM#,REF#,O.D,I.D,HEIGHT,Vendor Notes
POLARIS,850 RMK KHAOS MATRYX / SLASH,2022,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 RMK KHAOS MATRYX / SLASH,2023,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 RMK KHAOS MATRYX / SLASH,2024,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 RMK PRO MATRYX / SLASH,2022,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 RMK PRO MATRYX / SLASH,2023,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 RMK PRO MATRYX / SLASH,2024,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK ASSAULT MATRYX,2021,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK ASSAULT MATRYX,2022,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK ASSAULT MATRYX,2023,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK ASSAULT MATRYX,2024,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK XC MATRYX,2022,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK XC MATRYX,2023,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,850 SWITCHBACK XC MATRYX,2024,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,PATRIOT BOOST RMK KHAOS MATRYX SLASH,2022,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,PATRIOT BOOST RMK KHAOS MATRYX SLASH,2023,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,PATRIOT BOOST RMK PRO MATRYX SLASH,2022,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
POLARIS,PATRIOT BOOST RMK PRO MATRYX SLASH,2023,NACH,SM-07290,129109,SM-07290,7052593,,,,,"1/4"" STRIGHT FITTING, BODY OD:12.7/ 10.2MM, L:37.2MM W/ FILTER L:27MM"
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,, ,,,,
